Time,P1,P3,P5,P7
3.5270446e+00, 1.6265333e+03, 9.3640000e+02, 3.1106667e+02, 4.1213333e+02
3.5280257e+00, 1.6310667e+03, 9.4326667e+02, 3.1200000e+02, 4.0846667e+02
3.5290327e+00, 1.6361333e+03, 9.4693333e+02, 3.1333333e+02, 4.1073333e+02
3.5300397e+00, 1.6302000e+03, 9.3733333e+02, 3.1473333e+02, 4.1486667e+02
3.5310467e+00, 1.6260667e+03, 9.3273333e+02, 3.1246667e+02, 4.0986667e+02
3.5320278e+00, 1.6334000e+03, 9.3866667e+02, 3.1060000e+02, 4.0573333e+02
3.5330348e+00, 1.6348000e+03, 9.3960000e+02, 3.0693333e+02, 4.0753333e+02
3.5340418e+00, 1.6228000e+03, 9.3086667e+02, 3.0140000e+02, 4.0573333e+02
3.5350487e+00, 1.6168667e+03, 9.2720000e+02, 3.0093333e+02, 4.0113333e+02
3.5360299e+00, 1.6228000e+03, 9.3133333e+02, 3.0326667e+02, 4.0246667e+02
3.5370369e+00, 1.6302000e+03, 9.3593333e+02, 3.0326667e+02, 4.0066667e+02
3.5380439e+00, 1.6310667e+03, 9.3640000e+02, 3.0233333e+02, 3.9606667e+02
3.5390250e+00, 1.6200667e+03, 9.2720000e+02, 3.0140000e+02, 3.9606667e+02
3.5400320e+00, 1.6132000e+03, 9.1893333e+02, 3.0460000e+02, 3.9926667e+02
3.5410390e+00, 1.6228000e+03, 9.2766667e+02, 3.0833333e+02, 3.9926667e+02
3.5420459e+00, 1.6274000e+03, 9.3453333e+02, 3.0506667e+02, 3.9560000e+02
3.5430271e+00, 1.6164000e+03, 9.2493333e+02, 2.9726667e+02, 3.9333333e+02
3.5440341e+00, 1.6104000e+03, 9.2033333e+02, 2.8993333e+02, 3.9193333e+02
3.5450410e+00, 1.6132000e+03, 9.2766667e+02, 2.8486667e+02, 3.8826667e+02
3.5460480e+00, 1.6118000e+03, 9.2906667e+02, 2.8166667e+02, 3.8733333e+02
3.5470292e+00, 1.6030667e+03, 9.2033333e+02, 2.7980000e+02, 3.8686667e+02
3.5480362e+00, 1.6040000e+03, 9.1800000e+02, 2.8120000e+02, 3.8226667e+02
3.5490431e+00, 1.6132000e+03, 9.2353333e+02, 2.8993333e+02, 3.8320000e+02
3.5500243e+00, 1.6104000e+03, 9.1986667e+02, 3.0000000e+02, 3.8733333e+02
3.5510313e+00, 1.5934000e+03, 9.0926667e+02, 3.0740000e+02, 3.8686667e+02
3.5520382e+00, 1.5879333e+03, 9.1020000e+02, 3.1060000e+02, 3.8226667e+02
3.5530452e+00, 1.5994000e+03, 9.2260000e+02, 3.1793333e+02, 3.8086667e+02
3.5540264e+00, 1.6062667e+03, 9.2493333e+02, 3.2573333e+02, 3.8413333e+02
3.5550333e+00, 1.5957333e+03, 9.1020000e+02, 3.1980000e+02, 3.8960000e+02
3.5560403e+00, 1.5824000e+03, 8.9920000e+02, 3.0600000e+02, 3.9466667e+02
3.5570473e+00, 1.5824000e+03, 9.0513333e+02, 2.9086667e+02, 3.9420000e+02
3.5580285e+00, 1.5943333e+03, 9.1753333e+02, 2.7980000e+02, 3.8826667e+02
3.5590354e+00, 1.5994000e+03, 9.1893333e+02, 2.7106667e+02, 3.8733333e+02
3.5600424e+00, 1.5833333e+03, 9.0193333e+02, 2.5820000e+02, 3.9333333e+02
3.5610494e+00, 1.5700000e+03, 8.9320000e+02, 2.5913333e+02, 3.9833333e+02
3.5620305e+00, 1.5805333e+03, 9.0926667e+02, 2.6280000e+02, 3.9833333e+02
3.5630375e+00, 1.5943333e+03, 9.2353333e+02, 2.6420000e+02, 3.9466667e+02
3.5640445e+00, 1.5943333e+03, 9.1620000e+02, 2.8626667e+02, 3.9606667e+02
3.5650256e+00, 1.5870000e+03, 9.0513333e+02, 2.9820000e+02, 4.0200000e+02
3.5660326e+00, 1.5819333e+03, 9.0560000e+02, 2.7613333e+02, 4.0573333e+02
3.5670396e+00, 1.5805333e+03, 9.1020000e+02, 2.5546667e+02, 4.0706667e+02
3.5680466e+00, 1.5805333e+03, 9.0746667e+02, 2.5686667e+02, 4.0753333e+02
3.5690277e+00, 1.5755333e+03, 9.0006667e+02, 2.6560000e+02, 4.1120000e+02
3.5700347e+00, 1.5644667e+03, 8.9640000e+02, 2.7153333e+02, 4.1580000e+02
3.5710417e+00, 1.5548000e+03, 8.9640000e+02, 2.7660000e+02, 4.1580000e+02
3.5720487e+00, 1.5539333e+03, 8.9546667e+02, 2.8260000e+02, 4.1486667e+02
3.5730298e+00, 1.5539333e+03, 8.8813333e+02, 2.7753333e+02, 4.1766667e+02
3.5740368e+00, 1.5562000e+03, 8.7846667e+02, 2.6053333e+02, 4.2500000e+02
3.5750438e+00, 1.5672667e+03, 8.8220000e+02, 2.4766667e+02, 4.3280000e+02
3.5760249e+00, 1.5700000e+03, 8.9093333e+02, 2.5040000e+02, 4.3786667e+02
3.5770319e+00, 1.5589333e+03, 8.8906667e+02, 2.6560000e+02, 4.4246667e+02
3.5780389e+00, 1.5488667e+03, 8.8306667e+02, 2.7613333e+02, 4.4800000e+02
3.5790458e+00, 1.5484000e+03, 8.8586667e+02, 2.7473333e+02, 4.5440000e+02
3.5800270e+00, 1.5539333e+03, 8.8953333e+02, 2.7473333e+02, 4.6040000e+02
3.5810340e+00, 1.5571333e+03, 8.9046667e+02, 2.6926667e+02, 4.6546667e+02
3.5820409e+00, 1.5502667e+03, 8.8446667e+02, 2.6513333e+02, 4.7046667e+02
3.5830479e+00, 1.5460667e+03, 8.7846667e+02, 2.8260000e+02, 4.7460000e+02
3.5840291e+00, 1.5511333e+03, 8.8306667e+02, 3.0000000e+02, 4.7600000e+02
3.5850361e+00, 1.5498000e+03, 8.8586667e+02, 2.9133333e+02, 4.7833333e+02
3.5860430e+00, 1.5438000e+03, 8.7940000e+02, 2.7106667e+02, 4.8106667e+02
3.5870242e+00, 1.5447333e+03, 8.7806667e+02, 2.5773333e+02, 4.8200000e+02
3.5880312e+00, 1.5465333e+03, 8.7846667e+02, 2.6053333e+02, 4.8246667e+02
3.5890381e+00, 1.5511333e+03, 8.7986667e+02, 2.7473333e+02, 4.8473333e+02
3.5900451e+00, 1.5488667e+03, 8.7940000e+02, 2.7886667e+02, 4.8473333e+02
3.5910263e+00, 1.5355333e+03, 8.7206667e+02, 2.7246667e+02, 4.8613333e+02
3.5920332e+00, 1.5355333e+03, 8.6980000e+02, 2.7293333e+02, 4.8840000e+02
3.5930402e+00, 1.5484000e+03, 8.7940000e+02, 2.7613333e+02, 4.8933333e+02
3.5940472e+00, 1.5447333e+03, 8.7986667e+02, 2.7613333e+02, 4.8840000e+02
3.5950284e+00, 1.5328000e+03, 8.6886667e+02, 2.8993333e+02, 4.8613333e+02
3.5960353e+00, 1.5364667e+03, 8.7253333e+02, 2.9726667e+02, 4.8473333e+02
3.5970423e+00, 1.5465333e+03, 8.8353333e+02, 2.8853333e+02, 4.8473333e+02
3.5980493e+00, 1.5465333e+03, 8.7713333e+02, 2.8120000e+02, 4.8473333e+02
3.5990304e+00, 1.5465333e+03, 8.6980000e+02, 2.6006667e+02, 4.8473333e+02
3.6000374e+00, 1.5498000e+03, 8.7346667e+02, 2.5406667e+02, 4.8566667e+02
3.6010444e+00, 1.5484000e+03, 8.7480000e+02, 2.8393333e+02, 4.8840000e+02
3.6020255e+00, 1.5484000e+03, 8.7433333e+02, 2.9586667e+02, 4.8840000e+02
3.6030325e+00, 1.5484000e+03, 8.7480000e+02, 2.9086667e+02, 4.8700000e+02
3.6040395e+00, 1.5438000e+03, 8.7066667e+02, 2.9086667e+02, 4.9120000e+02
3.6050465e+00, 1.5428667e+03, 8.6840000e+02, 2.7846667e+02, 4.9253333e+02
3.6060276e+00, 1.5424000e+03, 8.7206667e+02, 2.6786667e+02, 4.8933333e+02
3.6070346e+00, 1.5415333e+03, 8.7206667e+02, 2.7246667e+02, 4.8840000e+02
3.6080416e+00, 1.5410667e+03, 8.6840000e+02, 2.7520000e+02, 4.8933333e+02
3.6090486e+00, 1.5364667e+03, 8.6606667e+02, 2.7153333e+02, 4.8933333e+02
3.6100297e+00, 1.5336667e+03, 8.6380000e+02, 2.5913333e+02, 4.8933333e+02
3.6110367e+00, 1.5336667e+03, 8.6240000e+02, 2.4073333e+02, 4.8933333e+02
3.6120437e+00, 1.5300000e+03, 8.6146667e+02, 2.4166667e+02, 4.8746667e+02
3.6130248e+00, 1.5341333e+03, 8.6240000e+02, 2.6146667e+02, 4.8980000e+02
3.6140318e+00, 1.5484000e+03, 8.6840000e+02, 2.7886667e+02, 4.9393333e+02
3.6150388e+00, 1.5498000e+03, 8.7066667e+02, 2.8260000e+02, 4.9620000e+02
3.6160457e+00, 1.5392000e+03, 8.6013333e+02, 2.7106667e+02, 4.9760000e+02
3.6170269e+00, 1.5447333e+03, 8.6106667e+02, 2.6280000e+02, 4.9760000e+02
3.6180339e+00, 1.5589333e+03, 8.7573333e+02, 2.6280000e+02, 4.9713333e+02
3.6190408e+00, 1.5571333e+03, 8.7433333e+02, 2.6420000e+02, 4.9760000e+02
3.6200478e+00, 1.5460667e+03, 8.6013333e+02, 2.6420000e+02, 4.9900000e+02
3.6210290e+00, 1.5415333e+03, 8.5873333e+02, 2.5640000e+02, 4.9853333e+02
3.6220360e+00, 1.5424000e+03, 8.6333333e+02, 2.5406667e+02, 4.9713333e+02
3.6230429e+00, 1.5428667e+03, 8.6240000e+02, 2.7520000e+02, 4.9393333e+02
3.6240499e+00, 1.5401333e+03, 8.5966667e+02, 2.9960000e+02, 4.8933333e+02
3.6250311e+00, 1.5318667e+03, 8.5366667e+02, 2.9360000e+02, 4.8566667e+02
3.6260380e+00, 1.5282000e+03, 8.4906667e+02, 2.6926667e+02, 4.8746667e+02
3.6270450e+00, 1.5268000e+03, 8.4906667e+02, 2.5180000e+02, 4.8840000e+02
3.6280262e+00, 1.5245333e+03, 8.5000000e+02, 2.4213333e+02, 4.8840000e+02
3.6290331e+00, 1.5245333e+03, 8.4726667e+02, 2.2926667e+02, 4.8980000e+02
3.6300401e+00, 1.5254000e+03, 8.4493333e+02, 2.1366667e+02, 4.8980000e+02
3.6310471e+00, 1.5245333e+03, 8.4540000e+02, 2.1366667e+02, 4.9073333e+02
3.6320283e+00, 1.5240667e+03, 8.4360000e+02, 2.1826667e+02, 4.9206667e+02
3.6330352e+00, 1.5245333e+03, 8.4266667e+02, 2.1460000e+02, 4.9253333e+02
3.6340422e+00, 1.5245333e+03, 8.4173333e+02, 2.1366667e+02, 4.9346667e+02
3.6350492e+00, 1.5282000e+03, 8.4126667e+02, 2.1460000e+02, 4.9393333e+02
3.6360303e+00, 1.5328000e+03, 8.4633333e+02, 2.1593333e+02, 4.9486667e+02
3.6370373e+00, 1.5300000e+03, 8.4493333e+02, 2.2466667e+02, 4.9486667e+02
3.6380443e+00, 1.5240667e+03, 8.3760000e+02, 2.3573333e+02, 4.9486667e+02
3.6390254e+00, 1.5254000e+03, 8.3993333e+02, 2.4580000e+02, 4.9206667e+02
3.6400324e+00, 1.5254000e+03, 8.4360000e+02, 2.4400000e+02, 4.8840000e+02
3.6410394e+00, 1.5204000e+03, 8.3993333e+02, 2.2973333e+02, 4.8246667e+02
3.6420464e+00, 1.5153333e+03, 8.3620000e+02, 2.2560000e+02, 4.7460000e+02
3.6430275e+00, 1.5144000e+03, 8.3533333e+02, 2.2926667e+02, 4.6960000e+02
3.6440345e+00, 1.5180667e+03, 8.3393333e+02, 2.2420000e+02, 4.6726667e+02
3.6450415e+00, 1.5194667e+03, 8.3253333e+02, 2.1226667e+02, 4.6453333e+02
3.6460485e+00, 1.5180667e+03, 8.3160000e+02, 2.1086667e+02, 4.6173333e+02
3.6470296e+00, 1.5166667e+03, 8.3253333e+02, 2.2100000e+02, 4.5760000e+02
3.6480366e+00, 1.5130000e+03, 8.3300000e+02, 2.2700000e+02, 4.5073333e+02
3.6490436e+00, 1.5066000e+03, 8.3253333e+02, 2.1960000e+02, 4.4566667e+02
3.6500247e+00, 1.5042667e+03, 8.3160000e+02, 2.1460000e+02, 4.4246667e+02
3.6510317e+00, 1.5093333e+03, 8.3253333e+02, 2.2053333e+02, 4.4246667e+02
3.6520387e+00, 1.5107333e+03, 8.3073333e+02, 2.1366667e+02, 4.4293333e+02
3.6530456e+00, 1.5066000e+03, 8.2333333e+02, 1.9760000e+02, 4.4060000e+02
3.6540268e+00, 1.5139333e+03, 8.2706667e+02, 2.0126667e+02, 4.3786667e+02
3.6550338e+00, 1.5245333e+03, 8.3806667e+02, 2.1226667e+02, 4.3233333e+02
3.6560407e+00, 1.5158000e+03, 8.3160000e+02, 2.1000000e+02, 4.2406667e+02
3.6570477e+00, 1.5042667e+03, 8.2200000e+02, 2.0626667e+02, 4.1720000e+02
3.6580289e+00, 1.5093333e+03, 8.3160000e+02, 2.1366667e+02, 4.0846667e+02
3.6590359e+00, 1.5139333e+03, 8.3900000e+02, 2.1873333e+02, 4.0066667e+02
3.6600428e+00, 1.5093333e+03, 8.2660000e+02, 2.1000000e+02, 3.9333333e+02
3.6610498e+00, 1.5120667e+03, 8.1786667e+02, 2.0860000e+02, 3.8413333e+02
3.6620310e+00, 1.5176000e+03, 8.2060000e+02, 2.2053333e+02, 3.7306667e+02
3.6630379e+00, 1.5120667e+03, 8.1600000e+02, 2.3160000e+02, 3.6573333e+02
3.6640449e+00, 1.5056667e+03, 8.1046667e+02, 2.2786667e+02, 3.5886667e+02
3.6650261e+00, 1.5084000e+03, 8.1326667e+02, 1.9526667e+02, 3.5013333e+02
3.6660330e+00, 1.5107333e+03, 8.1326667e+02, 1.5526667e+02, 3.4413333e+02
3.6670400e+00, 1.5047333e+03, 8.0820000e+02, 1.4520000e+02, 3.4093333e+02
3.6680470e+00, 1.4969333e+03, 8.0726667e+02, 1.6313333e+02, 3.3906667e+02
3.6690282e+00, 1.4923333e+03, 8.0593333e+02, 1.7186667e+02, 3.4140000e+02
3.6700351e+00, 1.4918667e+03, 8.0086667e+02, 1.6126667e+02, 3.4506667e+02
3.6710421e+00, 1.4909333e+03, 7.9993333e+02, 1.5946667e+02, 3.4506667e+02
3.6720491e+00, 1.4932667e+03, 8.0086667e+02, 1.6633333e+02, 3.4366667e+02
3.6730302e+00, 1.5006000e+03, 8.0220000e+02, 1.6313333e+02, 3.4646667e+02
3.6740372e+00, 1.5020000e+03, 8.0133333e+02, 1.5440000e+02, 3.5013333e+02
3.6750442e+00, 1.4918667e+03, 7.9760000e+02, 1.5026667e+02, 3.5013333e+02
3.6760253e+00, 1.4859333e+03, 7.9720000e+02, 1.5526667e+02, 3.5240000e+02
3.6770323e+00, 1.4942000e+03, 8.0453333e+02, 1.5760000e+02, 3.5380000e+02
3.6780393e+00, 1.5006000e+03, 8.1046667e+02, 1.4566667e+02, 3.5520000e+02
3.6790463e+00, 1.4960000e+03, 8.0133333e+02, 1.4566667e+02, 3.6066667e+02
3.6800274e+00, 1.4909333e+03, 7.8980000e+02, 1.6773333e+02, 3.6433333e+02
3.6810344e+00, 1.4918667e+03, 7.9213333e+02, 1.7366667e+02, 3.6253333e+02
3.6820414e+00, 1.4942000e+03, 7.9393333e+02, 1.5666667e+02, 3.5933333e+02
3.6830484e+00, 1.4942000e+03, 7.8846667e+02, 1.5206667e+02, 3.5653333e+02
3.6840295e+00, 1.4946667e+03, 7.8386667e+02, 1.6633333e+02, 3.5380000e+02
3.6850365e+00, 1.4923333e+03, 7.8153333e+02, 1.7273333e+02, 3.5146667e+02
3.6860435e+00, 1.4882000e+03, 7.7880000e+02, 1.7646667e+02, 3.4920000e+02
3.6870504e+00, 1.4886667e+03, 7.8020000e+02, 1.8886667e+02, 3.4506667e+02
3.6880316e+00, 1.4909333e+03, 7.8340000e+02, 1.9760000e+02, 3.4093333e+02
3.6890386e+00, 1.4882000e+03, 7.7646667e+02, 1.9986667e+02, 3.4000000e+02
3.6900455e+00, 1.4845333e+03, 7.7006667e+02, 1.9620000e+02, 3.3773333e+02
3.6910267e+00, 1.4845333e+03, 7.7053333e+02, 1.8746667e+02, 3.3360000e+02
3.6920337e+00, 1.4868000e+03, 7.7280000e+02, 1.8013333e+02, 3.3126667e+02
3.6930407e+00, 1.4859333e+03, 7.6866667e+02, 1.7273333e+02, 3.3126667e+02
3.6940476e+00, 1.4808667e+03, 7.6273333e+02, 1.7413333e+02, 3.2853333e+02
3.6950288e+00, 1.4808667e+03, 7.6273333e+02, 1.9713333e+02, 3.2346667e+02
3.6960358e+00, 1.4850000e+03, 7.6773333e+02, 2.0953333e+02, 3.2073333e+02
3.6970427e+00, 1.4836000e+03, 7.6773333e+02, 1.9160000e+02, 3.1933333e+02
3.6980497e+00, 1.4776667e+03, 7.6133333e+02, 1.7553333e+02, 3.1473333e+02
3.6990309e+00, 1.4758000e+03, 7.5673333e+02, 1.4793333e+02, 3.0740000e+02
3.7000378e+00, 1.4762667e+03, 7.5766667e+02, 1.0106667e+02, 3.0233333e+02
3.7010448e+00, 1.4748667e+03, 7.5446667e+02, 9.3733333e+01, 2.9960000e+02
3.7020260e+00, 1.4712000e+03, 7.5073333e+02, 1.2360000e+02, 2.9546667e+02
3.7030329e+00, 1.4689333e+03, 7.5073333e+02, 1.3326667e+02, 2.9040000e+02
3.7040399e+00, 1.4721333e+03, 7.5033333e+02, 1.3413333e+02, 2.8900000e+02
3.7050469e+00, 1.4785333e+03, 7.5400000e+02, 1.4520000e+02, 2.8946667e+02
3.7060281e+00, 1.4721333e+03, 7.5213333e+02, 1.5206667e+02, 2.9040000e+02
3.7070350e+00, 1.4610667e+03, 7.4433333e+02, 1.5073333e+02, 2.8946667e+02
3.7080420e+00, 1.4698000e+03, 7.5033333e+02, 1.4700000e+02, 2.8900000e+02
3.7090490e+00, 1.4808667e+03, 7.5813333e+02, 1.4286667e+02, 2.9040000e+02
3.7100301e+00, 1.4758000e+03, 7.4480000e+02, 1.4153333e+02, 2.9173333e+02
3.7110371e+00, 1.4721333e+03, 7.3700000e+02, 1.4286667e+02, 2.9173333e+02
3.7120441e+00, 1.4726000e+03, 7.5033333e+02, 1.4520000e+02, 2.9406667e+02
3.7130252e+00, 1.4698000e+03, 7.5580000e+02, 1.5026667e+02, 2.9453333e+02
3.7140322e+00, 1.4648000e+03, 7.5213333e+02, 1.5206667e+02, 2.9313333e+02
3.7150392e+00, 1.4602000e+03, 7.5213333e+02, 1.5026667e+02, 2.9546667e+02
3.7160462e+00, 1.4588000e+03, 7.4800000e+02, 1.4840000e+02, 2.9406667e+02
3.7170273e+00, 1.4634000e+03, 7.4340000e+02, 1.5160000e+02, 2.8806667e+02
3.7180343e+00, 1.4652000e+03, 7.4113333e+02, 1.5440000e+02, 2.8760000e+02
3.7190413e+00, 1.4505333e+03, 7.2686667e+02, 1.4566667e+02, 2.8673333e+02
3.7200483e+00, 1.4381333e+03, 7.1400000e+02, 1.2866667e+02, 2.8166667e+02
3.7210294e+00, 1.4491333e+03, 7.2506667e+02, 1.2360000e+02, 2.8260000e+02
3.7220364e+00, 1.4560667e+03, 7.3053333e+02, 1.2726667e+02, 2.8026667e+02
3.7230434e+00, 1.4418000e+03, 7.1633333e+02, 1.2866667e+02, 2.7293333e+02
3.7240503e+00, 1.4362667e+03, 7.1400000e+02, 1.2726667e+02, 2.7246667e+02
3.7250315e+00, 1.4399333e+03, 7.2226667e+02, 1.3093333e+02, 2.7153333e+02
3.7260385e+00, 1.4354000e+03, 7.1860000e+02, 1.4060000e+02, 2.6740000e+02
3.7270454e+00, 1.4316667e+03, 7.0986667e+02, 1.4793333e+02, 2.6513333e+02
3.7280266e+00, 1.4340000e+03, 7.0846667e+02, 1.5026667e+02, 2.6280000e+02
3.7290336e+00, 1.4344667e+03, 7.0893333e+02, 1.4700000e+02, 2.6006667e+02
3.7300406e+00, 1.4316667e+03, 7.0480000e+02, 1.4840000e+02, 2.5866667e+02
3.7310475e+00, 1.4294000e+03, 7.0113333e+02, 1.6313333e+02, 2.5913333e+02
3.7320287e+00, 1.4316667e+03, 6.9933333e+02, 1.7046667e+02, 2.6100000e+02
3.7330357e+00, 1.4354000e+03, 7.0113333e+02, 1.5946667e+02, 2.6233333e+02
3.7340426e+00, 1.4316667e+03, 7.0160000e+02, 1.5026667e+02, 2.6233333e+02
3.7350496e+00, 1.4257333e+03, 6.9793333e+02, 1.4660000e+02, 2.6233333e+02
3.7360308e+00, 1.4257333e+03, 6.9653333e+02, 1.3826667e+02, 2.6373333e+02
3.7370377e+00, 1.4234000e+03, 6.9520000e+02, 1.2726667e+02, 2.6146667e+02
3.7380447e+00, 1.4192667e+03, 6.9286667e+02, 1.2086667e+02, 2.5866667e+02
3.7390259e+00, 1.4146667e+03, 6.9146667e+02, 1.1120000e+02, 2.5866667e+02
3.7400328e+00, 1.4110000e+03, 6.9013333e+02, 1.0753333e+02, 2.5773333e+02
3.7410398e+00, 1.4119333e+03, 6.9060000e+02, 1.1853333e+02, 2.5866667e+02
3.7420468e+00, 1.4119333e+03, 6.8826667e+02, 1.1806667e+02, 2.5913333e+02
3.7430280e+00, 1.4073333e+03, 6.8320000e+02, 1.1440000e+02, 2.5733333e+02
3.7440349e+00, 1.4073333e+03, 6.8320000e+02, 1.2500000e+02, 2.5733333e+02
3.7450419e+00, 1.4096667e+03, 6.8693333e+02, 1.4566667e+02, 2.6100000e+02
3.7460489e+00, 1.4036667e+03, 6.8273333e+02, 1.5526667e+02, 2.6233333e+02
3.7470300e+00, 1.4032000e+03, 6.7953333e+02, 1.4060000e+02, 2.6146667e+02
3.7480370e+00, 1.4105333e+03, 6.8460000e+02, 1.3413333e+02, 2.6100000e+02
3.7490440e+00, 1.4096667e+03, 6.8553333e+02, 1.5160000e+02, 2.6146667e+02
3.7500510e+00, 1.4022667e+03, 6.7906667e+02, 1.5666667e+02, 2.6146667e+02
3.7510321e+00, 1.3981333e+03, 6.7446667e+02, 1.3046667e+02, 2.6100000e+02
3.7520391e+00, 1.4036667e+03, 6.7680000e+02, 1.1440000e+02, 2.6100000e+02
3.7530461e+00, 1.4082667e+03, 6.7953333e+02, 1.2960000e+02, 2.6280000e+02
3.7540272e+00, 1.4009333e+03, 6.7540000e+02, 1.3460000e+02, 2.6280000e+02
3.7550342e+00, 1.3958667e+03, 6.7080000e+02, 9.8800000e+01, 2.6100000e+02
3.7560412e+00, 1.3986000e+03, 6.7586667e+02, 5.6533333e+01, 2.5913333e+02
3.7570482e+00, 1.3944667e+03, 6.7680000e+02, 6.2933333e+01, 2.5733333e+02
3.7580293e+00, 1.3862000e+03, 6.6946667e+02, 9.2333333e+01, 2.5500000e+02
3.7590363e+00, 1.3876000e+03, 6.6806667e+02, 9.1466667e+01, 2.5500000e+02
3.7600433e+00, 1.3926667e+03, 6.7080000e+02, 7.6266667e+01, 2.5593333e+02
3.7610502e+00, 1.3922000e+03, 6.6946667e+02, 7.4000000e+01, 2.5593333e+02
3.7620314e+00, 1.3889333e+03, 6.6666667e+02, 9.9733333e+01, 2.5733333e+02
3.7630384e+00, 1.3898667e+03, 6.6946667e+02, 1.4060000e+02, 2.5733333e+02
3.7640453e+00, 1.3922000e+03, 6.7173333e+02, 1.5440000e+02, 2.5640000e+02
3.7650265e+00, 1.3926667e+03, 6.6946667e+02, 1.5440000e+02, 2.5640000e+02
3.7660335e+00, 1.3922000e+03, 6.6853333e+02, 1.5806667e+02, 2.5866667e+02
3.7670405e+00, 1.3889333e+03, 6.6713333e+02, 1.2726667e+02, 2.6513333e+02
3.7680474e+00, 1.3885333e+03, 6.6486667e+02, 8.6400000e+01, 2.7386667e+02
3.7690286e+00, 1.3922000e+03, 6.6853333e+02, 7.4000000e+01, 2.7886667e+02
3.7700356e+00, 1.3922000e+03, 6.7033333e+02, 6.1600000e+01, 2.7933333e+02
3.7710425e+00, 1.3862000e+03, 6.6666667e+02, 4.9600000e+01, 2.7753333e+02
3.7720495e+00, 1.3839333e+03, 6.6573333e+02, 6.5733333e+01, 2.7566667e+02
3.7730307e+00, 1.3857333e+03, 6.6853333e+02, 8.6400000e+01, 2.7566667e+02
3.7740376e+00, 1.3857333e+03, 6.6853333e+02, 8.2733333e+01, 2.7386667e+02
3.7750446e+00, 1.3839333e+03, 6.6666667e+02, 7.7666667e+01, 2.7386667e+02
3.7760258e+00, 1.3811333e+03, 6.6666667e+02, 9.1466667e+01, 2.7293333e+02
3.7770327e+00, 1.3802000e+03, 6.6573333e+02, 8.8666667e+01, 2.7060000e+02
3.7780397e+00, 1.3834667e+03, 6.6486667e+02, 6.7533333e+01, 2.7013333e+02
3.7790467e+00, 1.3862000e+03, 6.6486667e+02, 7.2600000e+01, 2.7153333e+02
3.7800279e+00, 1.3834667e+03, 6.6300000e+02, 8.6400000e+01, 2.7153333e+02
3.7810348e+00, 1.3811333e+03, 6.6073333e+02, 8.3600000e+01, 2.6926667e+02
3.7820418e+00, 1.3848000e+03, 6.6300000e+02, 9.3733333e+01, 2.6786667e+02
3.7830488e+00, 1.3871333e+03, 6.6300000e+02, 1.1260000e+02, 2.6600000e+02
3.7840299e+00, 1.3857333e+03, 6.5933333e+02, 1.1626667e+02, 2.6373333e+02
3.7850369e+00, 1.3862000e+03, 6.5933333e+02, 1.1213333e+02, 2.5866667e+02
3.7860439e+00, 1.3862000e+03, 6.6206667e+02, 1.0706667e+02, 2.4993333e+02
3.7870250e+00, 1.3848000e+03, 6.6300000e+02, 1.0386667e+02, 2.4353333e+02
3.7880320e+00, 1.3802000e+03, 6.5933333e+02, 1.0106667e+02, 2.3753333e+02
3.7890390e+00, 1.3802000e+03, 6.5933333e+02, 9.7400000e+01, 2.2926667e+02
3.7900460e+00, 1.3862000e+03, 6.6666667e+02, 9.4666667e+01, 2.2053333e+02
3.7910271e+00, 1.3857333e+03, 6.6666667e+02, 9.4666667e+01, 2.1180000e+02
3.7920341e+00, 1.3802000e+03, 6.6120000e+02, 9.7400000e+01, 2.0306667e+02
3.7930411e+00, 1.3820667e+03, 6.6206667e+02, 1.0153333e+02, 1.9760000e+02
3.7940481e+00, 1.3820667e+03, 6.6346667e+02, 9.8333333e+01, 1.9386667e+02
3.7950292e+00, 1.3820667e+03, 6.6440000e+02, 8.5466667e+01, 1.9066667e+02
3.7960362e+00, 1.3889333e+03, 6.6713333e+02, 8.1800000e+01, 1.8653333e+02
3.7970432e+00, 1.3908000e+03, 6.6573333e+02, 8.4066667e+01, 1.8286667e+02
3.7980501e+00, 1.3839333e+03, 6.5980000e+02, 9.1466667e+01, 1.8100000e+02
3.7990313e+00, 1.3811333e+03, 6.6120000e+02, 1.0846667e+02, 1.7920000e+02
3.8000383e+00, 1.3820667e+03, 6.6440000e+02, 1.0340000e+02, 1.7920000e+02
3.8010452e+00, 1.3798000e+03, 6.6206667e+02, 7.4000000e+01, 1.7920000e+02
3.8020264e+00, 1.3784000e+03, 6.6206667e+02, 7.4866667e+01, 1.7780000e+02
3.8030334e+00, 1.3820667e+03, 6.6806667e+02, 9.4666667e+01, 1.7733333e+02
3.8040404e+00, 1.3839333e+03, 6.6946667e+02, 8.1333333e+01, 1.7600000e+02
3.8050473e+00, 1.3798000e+03, 6.6440000e+02, 4.9133333e+01, 1.7600000e+02
3.8060285e+00, 1.3752000e+03, 6.6073333e+02, 3.8133333e+01, 1.7646667e+02
3.8070355e+00, 1.3752000e+03, 6.6120000e+02, 5.2866667e+01, 1.7506667e+02
3.8080424e+00, 1.3788667e+03, 6.5840000e+02, 7.1666667e+01, 1.7413333e+02
3.8090494e+00, 1.3802000e+03, 6.4233333e+02, 6.9400000e+01, 1.7506667e+02
3.8100306e+00, 1.3715333e+03, 6.2073333e+02, 6.0666667e+01, 1.7413333e+02
3.8110375e+00, 1.3678000e+03, 6.1886667e+02, 7.3066667e+01, 1.7413333e+02
